from_address,ext_in_all_hash_cnt,ext_in_all_date_cnt,all_method_cnt,all_to_addr_cnt,ext_in_all_week_cnt,ext_in_all_month_cnt,date_range,days_from_start,first_block_date,first_transaction_hash,first_to_address,first_method,last_block_date,last_transaction_hash,last_to_address,last_method,total_fees,in_amount,out_amount
EQCERtlE5NTX3fgF0u_-X87tr2-gis6zVW2LvVbE5XWSVt4w,18,11,5,13,9,7,201,210,3/25/24,gr8edZObBSbDML/92FJdE3f11YIjWs3dpCb9LQkQ4Ic=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/12/24,ZoW8yk8AbOYVMzCwzAQbq7sXsXL7yVBkUBG/hYk8jU4=,EQByvMAhEuYMgRlb4JT3UrcRmBmcaGzZ-4SQ33Y16IzUHA2g,1607220500,0.073908817,8.766057895,8.647290323
EQCxSEV5Oz0y3iaNjRK1dIdrqE5xIPEGacoVgTPTMF6kPtzI,6,5,3,6,5,3,65,210,3/25/24,TOJgnZvdmuEHk8eqkefC3ucW1KN1t2ONPiN/O9IdFPM=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/29/24,w+3B1HS9kofZv57ufZ18+AlUB/EuI1U11EBU4eZNwDg=,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,0,0.032988233,3.844742874,3.807905409
EQCWL-C0SJn-xPAuUu7z6Q2t94HLyiuRqS8MDZhyRi46VB8V,8,2,3,6,2,2,70,210,3/25/24,NT6+94eq8GJoxyXRgtr3v5/eEyYENC90P+/djBD6Rk8=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/3/24,mDgypBlXmywa89m3ip5hjxZp+f2cfEPzeQS8ES5ZqJA=,EQDnkS_q28_CJyEOgTU2tduLO_m34FjZEd9-RHipM_Up-M_W,0,0.057920713,11.23302052,11.16159269
EQDPt0H25LbO3Onjvd8vP5QVsiEUByBEOBa91YBpPRpc-8fv,5,4,3,4,3,2,54,210,3/25/24,rqvpbGGsNW1gMZwd+egqlQaVeZszYTCmTYmJAoSKyhM=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/18/24,V6o7kns0PU6gOznE344PdYfvLPcyOoBzsEz3TcmoNvg=,EQDD8dqOzaj4zUK6ziJOo_G2lx6qf1TEktTRkFJ7T1c_fPQb,0,0.02657825,2.480287883,2.448
EQA9-IfuFVRQw5Lx7LMh4Kcu4zjQCuzglA1Zw3RILAh9zPlD,34,15,3,12,7,4,110,210,3/25/24,usY+o8zWGnIf41agTQCaSTdtNAvwjZC/St7LiPFgGsY=,EQARULUYsmJq1RiZ-YiH-IJLcAZUVkVff-KBPwEmmaQGH6aC,260734629,7/13/24,RCBKohfpvOppUwOgP1ZsKzKYvk2p5fSs18tHJj/i3Y4=,EQD5vcDeRhwaLgAvralVC7sJXI-fc2aNcMUXqcx-BQ-OWnOZ,0,0.206175819,57.65108509,57.02931445
EQA-26Hj0-wpykjhPDQEQjxZVYMcH2XQ3RYEZ-JJXqoTHq6k,8,6,3,4,5,4,123,210,3/25/24,nlrWl9XlivEdmITlnF07ZB4JrG/don0+Y0tt6CAuX58=,EQDughgQWkIXBSQRMef7ma-q6cEWu-T4P5-2mluj9Nxn1jQJ,0,7/26/24,/ZhP+Cd+hD2OraSQ181UBzhmTH2YQcRwlq2lHWi2I/s=,EQCmCU6_0FNwkSKoZH1H4q7gq7mdDF1vVRl9j9ElIT-NRwhO,0,0.040367605,1.395116776,1.078
EQCGNipYVppraLsa0VXykvmc18ERO6iP7iq3smDDek9FjY7b,9,6,4,7,5,4,139,210,3/25/24,BLdfFGCFQOyei86YrcBEW+1isARyD7DrsTNvnPbHu3M=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,8/11/24,rZg9E30lnkvz6AjvXeVEN3S5eZl3840T11nBjTbK0jI=,EQAH32ghquL1RN0BYxWqUa3vjTMbli8v-U99P_SCZUJgfUFc,260734629,0.061084558,2.355342784,2.239257579
EQAtXCLUtEcErbG3Ynf6JUNV9FvRphnR_rfkJBBQxLy-bn7g,23,10,4,15,8,5,185,210,3/25/24,h06jSJZ0HctZwEi6cJV+1ILOWk60lJHSxOh2gA8IhAY=,EQBEfXK6TwI9ZRFvWHPQQSPLVaHIheEMVV1gbojP1nsi0l8N,0,9/26/24,bV6rSMuunf8XIZm227WdF5sw+Wcr81nLy4qUlO3i+p4=,EQAI-_NX8uAEvIFZ63qgDl92dGzZKZ9KeMIQqCBAo-j2LMhZ,0,0.182804706,21.29827151,20.8812323
EQCSbIiYHFFpNQoQzzMde30SNFpcjv4fGggR8jc-osKqpUSJ,49,13,3,16,3,2,62,210,3/25/24,tJIi2LjBc9tcqdve3/cUqTsnIpfOmaWQcPvouNZMx2w=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/26/24,AMazSThY79rgmu8rri/AXJ2aWM2q5RRYXBVnRwqIlm0=,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,0,0.179548298,155.3132419,155.1059806
EQCLDllt-3YMae3m7nz7DOO9Bpw-SkgQNfXBTSvQQ8hYp9Ea,7,2,3,6,2,2,70,210,3/25/24,pUzFkUVK81FNRUWmHy7A7RRbcImgOyEMK3Ae6rBzzy4=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/3/24,4JYD6x2iYK0qwGGm+BPAonzFEoapZLAMWD1LEkQvzvM=,EQDnkS_q28_CJyEOgTU2tduLO_m34FjZEd9-RHipM_Up-M_W,0,0.05307301,11.39762169,11.33170823
EQBgG-3-KeQJXVZsZz-sU-DaegyGf2gvMNanTCrUlT5FFBNQ,54,24,8,34,12,6,197,210,3/25/24,eJNMWAl5wLVuZ9fWBC9wlh22j3JBpbjk/w/jqKfdSqQ=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/8/24,qmyXm9jnhNmhu7MjaRK1Fz2zL1+qqpERVuF77DEnapk=,EQA1r7JaJjpsPcG8Tpq7DHk8kDKyuK7AfpQjlZl6lamre3kK,0,0.200526442,99.99396212,90.17361255
EQCfnq3RrGX0kh49edCxPFIzOp_5O35hHonmIIOfpH9hZBJx,63,20,4,21,8,4,83,210,3/25/24,1hrOm4UmxJKYIg/KicNgcxiI5c5G5Y936sHLJmsw+kg=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/16/24,RMt9TXeibUiz60vAUixknCP565mKSg1SQ0FbteDSz/0=,EQDXs44VVi9qZIOoSJ2HVy8VQgFcc0M2OSgeOuj2v00qaDDA,0,0.413725296,555.9632998,555.2183898
EQCb2-W_Wqot0w72lcbgSlHpoB4FHs-xqtJhfwWifaRfS1ES,91,48,10,40,21,8,190,210,3/25/24,GjZ+DgJddsK3wlrf/joVSf19EoWkMQTVbBFPRA+rIp8=,EQDlePcrswTujvEpSjPZrcw0VK8AfOhMhLjxHaRUKNhOa49p,0,10/1/24,mq02h3+P8mlvX18xq9dOfmg87E2bjm1Ey4ZjdZw6rn0=,EQDo_mbJsbuOBL3XvwShGne_uemk1VdxH_F_hbYJtVHt8MdC,0,0.311909509,26.23712767,24.4223122
EQAGBJzzyM8O2sE7Bp3Nd6fsyg6XHx0tpQf6iLeD79Z2V3Tc,9,5,3,7,3,3,185,210,3/25/24,XgC+nd1y1/L0hJDqAvgSKf3IAjM09JmTXDO8Ua70YTU=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/26/24,3bvx28ECyycSWka/Ethvne28+xWVjkUN7SHSRBaAR54=,EQDwRmk58dl_RTcaZzevHt8IYnf6BC6QIG48A4iS62gA1rRl,0,0.069142368,24.85389806,23.7663
EQAvTkqnZ5oGWumTeYsRaqoOC1n3aB2Pg7fu-MSmGM-ZsM2a,84,28,11,47,15,7,194,210,3/25/24,nNRTWPYY5Qc9mmbjyUoJcyC8pGpqd3rTs657pcJv2TE=,EQDIqvxRu5jJo4U2KbINK1ptDdrF1Z-mwNuQERCYz_jjId9Y,0,10/5/24,NKzUIv0mbPYQMTENYettQydbWL4bYhJJmMKwX+xLmLM=,EQB3zOTvPi1PmwdcTpqSfFKZnhi1GNKEVJM-LdoAirdLtash,0,0.386447993,266.3986525,263.8303979
EQAwA98mVy0pvjSGGPRAo9n_SIrkd-By9myZ2vY9A7n2ty_W,5,3,3,3,3,3,191,210,3/25/24,HsSZBuCmg0u4z9KE2hYJDwIheD/N91p6MkYcONfxx3w=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/2/24,k4dUBT+fzNAfsgG2taPa/x1v4NvdOGitE1XxqBlPomE=,EQCw0XnZahkhGVr--BJVK5da2B7toI6hYYgp43rMlso6yxDL,260734629,0.034906679,1.131466983,0.317
EQA3cvreNd-to2DVh7wMVDQFSVduvp1oG53mJCcJtd_kzgqu,45,27,6,24,13,8,201,210,3/25/24,ModZ0bNlqj3D3Ofh37klH2daVOEaZEy/XB403S4zlZU=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/12/24,9ajk3rq0E4+ej3OjQKkiYi4O2i3dMgwQpqZGdNTQPtQ=,EQCFJEP4WZ_mpdo0_kMEmsTgvrMHG7K_tWY16pQhKHwoOoy2,0,0.179193618,11.46629315,11.23639524
EQD_9oUQG4Jsmns5Pe7AMQO6_mb_XdX47EXpOns5cMmMujHM,5,3,2,2,3,3,54,210,3/25/24,akXZeMrtlNO2Eg7MAJOrpKTMKv4TgKbYfAXEklbxsSs=,EQDPE3SlYXN_IXeuKfo-gh6un9dXflytq-hDqlfHzj3YKn4g,1607220500,5/18/24,GGe5VNb7GigJT7hiZa+KGcB4DW7tNduUTZZZmZNRs9E=,EQAdDzL8mkGIs5UqIy9ux2GHQTz4DntsY4KeXzU1AbnwHzth,260734629,0.0319553,0.355218059,0.317731054
EQCvRw7WGxJANfIWPdFJjoNjIjhsS5U2OvvWRSKmfIB_mYeK,7,2,3,5,2,2,65,210,3/25/24,gzmU3UAAyC5Tu2RfdGGuwomqkmgDZmW53dmBSXkuhTE=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/29/24,fUO0mWpwE63nxJBsptZ2T80ff45hcTPMniWxbG0MTQg=,EQAcjNQk8jqZSYIuR88PNZVcaSxHX_Hr5JmnsN350Ja-p02x,0,0.055722515,9.518020862,9.388
EQAOYSSHMkSn-LkUlvHEvGOp9P0nnxN8bH6tV5A7rx4mB7zl,37,23,7,13,14,6,189,210,3/25/24,PAFPU3EU8FtBv94V1u4n1ybBNs3PlTL8b/KMVPbpOMM=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/30/24,al6ly9I3QBhJyL2FWkGPLZEGc0WP+ogVOyuKx61oepA=,EQDo_mbJsbuOBL3XvwShGne_uemk1VdxH_F_hbYJtVHt8MdC,0,0.125629483,2.310160912,2.107347466
EQCRH1yORcS1G-4sxkkKjAmQ4TUTB73k31Dwof6YhqxIqANq,6,2,3,5,2,2,63,210,3/25/24,Vvj6U9V4NtH9obw+cO2Uv9eZjM/cnrE88zTfcFYMOFo=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/27/24,3H6hO9CLVERmHGVAX1i8iRApD87S62y5k4d8+3DXx60=,EQD5KiAm4snAPCp8OwNDUvvo_1qyvjI2GuSI1XQc0JsuOzYA,0,0.038089231,0.485715916,0.4409
EQDIOypt2GEIMCzVnoJxYvMEKXkUYC3rP53bYAlpbB3v7Idl,20,12,3,11,8,5,140,210,3/25/24,efBi4Ipn5TdAqTzKGbPlVYVq0GqoVJDyIPb1GLF6h1s=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,8/12/24,H4r2W8FVagVoN4DfKDtNfzq++5KiOsNWOlqNnSWwcTc=,EQC8mVDifwoLW1kXemW6uPR4dRW1PffWzyRlLbyJwmQCSN69,0,0.097586052,5.596361926,5.48472115
EQAeF8b8i4YVbiKN7bXwi8HCnsGOwz28CsHCDrplYm_KrADQ,35,26,6,20,16,7,199,210,3/25/24,+66t2/21V2rhkm7Gd4tRKC5bmCKk3ECGd3Gn6+14Kis=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/10/24,/qjz2kqq2fpvFWQBkF7Zaa4YFT3lyfW9kD+5aDHz1lg=,EQD-I0aA8CQTC_qDqabAEr4k2LjU6AS7kMXdaNXPZxw29YWw,0,0.132810913,10.95289568,10.64526397
EQAHxib4Xb1vR1mpsXiikhdWr9iTRpgeMGmEW-EDf35mbZX7,5,3,2,3,1,1,6,210,3/25/24,ghE2z7MBpaGTqZIzMCviTIO1i24ON098PE65BN3a3Sc=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,3/31/24,HH4t+wby9aNVuliG0yqHg1raBo2jQjjBWdezdzMSp9Y=,EQDYrDxwQ4R3cfAj7LzzYREbkmvnfYyPUHveaIOelRj9-BdD,1607220500,0.03893887,0.264003452,0.213
EQDZzgrfvf5vcHA_xBW_S-8jLqwJjPxsM5c67S2rcFMPUPIU,123,76,7,19,23,7,188,210,3/25/24,RDOiGijPvXaor61OURlRugjFgMyjdwXUFIm1/cP6Vm8=,EQDsSEwqiCV3a3H7dUtmF3iVA5iXHkA7jp0qAcGP_-hrGD_N,0,9/29/24,r14PYKJL4Nh+wYV69U1uTpPksEDWjZ92yblpPYEJQQw=,EQDd29ae4JYnoWAo9eFC4B_PJ0_eYoGaG1KAC3F-So-zJBAE,0,0.459876191,5.015229806,4.489458
EQBCaDm-eamPr1ZAR8q_GbJDX8sYi-8-iYW4jUW6WgdZL1qN,52,28,9,18,11,5,70,210,3/25/24,b3B2oVJFvC/b7orzelmjLNiU47IhbzzLVgMCPiEf/uM=,EQARULUYsmJq1RiZ-YiH-IJLcAZUVkVff-KBPwEmmaQGH6aC,260734629,6/3/24,V168Ib7GpgQ/1W7JnpQ4iU1jtseKKr9HIrcNY4Bh2F0=,EQBK9FcdQAVnyqkwishVu9TIUta4YlUg88qrE_7B3YiU894g,0,0.299210881,16.98161173,15.29971588
EQDaGg2wn8ZAN8gHWH9bY5VuggMdGmePBhDjbYJ-ih2Zpm3X,23,14,4,11,9,7,173,210,3/25/24,UAWBG6GOesX235j12SbTpQwN9IPUYWmnCDEkKhwfz8c=,EQARULUYsmJq1RiZ-YiH-IJLcAZUVkVff-KBPwEmmaQGH6aC,260734629,9/14/24,QkHK2a7KhKlHE+3o42DvRt90fGBdomM5kBCpiAjnrB0=,EQD-jP8E5q6n8GGOjIVQvq9JmTlQ25XLZQdGuWZfQ90Tjae8,0,0.118666514,51.52642061,51.155
EQCVAajKyNMaKRa3yoExPrw3Q9LHW8PVqNw06Mv2LZT90M7p,12,5,6,7,2,2,75,210,3/25/24,OzONaqjo5R93yfiDZlrFfXd2CvmZMON6wuT8tRt5Jbw=,EQDrGXK6yR6lx8kXISaPOUC6qmnnyMLdMkxeSvdNbGPG9yid,1354793425,6/8/24,kQ+Q2Ytd/N58YRsE1oniidOxmuHzrAhJi0ft6xMPsBY=,EQB3zOTvPi1PmwdcTpqSfFKZnhi1GNKEVJM-LdoAirdLtash,0,0.120470378,176.4182887,166.3273636
EQBW2NTH1ZLcAIEzusuBFRYRNqIBgwLgiOKGI7P4cdAZvgWS,83,58,8,23,22,8,197,210,3/25/24,5HKvXrcVKwybFGQMEK+bqvPavdQEiJPJrROhuqMc4pk=,EQDLG9hWFCqGHwuHch57FOeyzsyTcax-oCo_xVvnWhVQH5ku,0,10/8/24,LbPP8a1vBDqk+q3/ATITjoraRatbfi4vimL3J5OaIUg=,EQA55e_JZ4OCdfvNs9TvAhXuKoe2YjkaA0skmba2a-Ulgy_P,260734629,0.314172158,73.02645875,34.16580247
EQBhlbcfGBbLPJgTOAB8cakV5iXX5xxWR4q-9v2RW7hH2kVc,13,4,3,6,3,3,56,210,3/25/24,Szj97FwCeXLGjyOcUe08CbJ5LqvH8p6mWIRcjswZ5RI=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/20/24,BIcIYlCBRw2dFVx1oLuybYB/CKJoBov3f2HraJXjBFQ=,EQAKwJhpLFxcy0s9QffdK0gmLNtsjBgvPJjdeFNPsxB4pNK3,0,0.114474547,16.30784737,16.16383
EQDgf3_aeOumIHsXeoC8Ah5dSPFw8Gelld1XbwbLZewhhFXP,8,3,3,5,2,2,54,210,3/25/24,VE9tyvANAcrZjFmkEScpZ7QscoOmFeZcKwYtOWLopn4=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/18/24,WtYzYBMzkr9rSkgJtdAoRFIlQbwrQwQsqGhk72+Wipk=,EQCow0sO7p9izwbvm8XMYlEfEirNEW-yXPqyS_rcTmS-GRal,0,0.051400036,4.626216845,4.568653959
EQBMWspYDHRDgrBfsWLuomJCOQF1LK_APk1yYlbetiFxV0nC,4,3,3,4,3,3,193,210,3/25/24,/Qzy/nFGTAvxMYmyygBh76XaTTvIe3O2oVLMcgJbPsY=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/4/24,JJ85ZZHBdSGNM00/vUIkoKLtwNfzZMU6GfG/uCQi5Uk=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029726905,0.400261454,0.367679593
EQC-DMqPU7lx3fFUpTln0GKAUQkBBLXJGW4oZ-uGcNZ7grVi,276,86,10,62,26,8,198,210,3/25/24,gbcgJpi+KUB/e/kYodivbm+pljYFMkzb2ypWZp9zZRs=,EQBDW6vHRrCrXNMin-FqG4Qd5lWneV5605bg5VDAjW17fZb7,0,10/9/24,DQV7KU82VVkxRwyx5+3pU8letO996G1nBKKwkFPeaKg=,EQCFJEP4WZ_mpdo0_kMEmsTgvrMHG7K_tWY16pQhKHwoOoy2,0,0.948709519,165.3095984,162.5074767
EQBiqmktS7u9vOqRspwS8eRVNk66VOhKsB3B0AqrFWOajbc3,277,95,8,52,26,8,191,210,3/25/24,nwcKo/wBkUUU2TRgNRbxPWMmOTIjlw6sG2/CNImv8Q8=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/2/24,VS4ctwKaluNFgVJEa70OjMQFHnnDnjXuXhoVs9HSvc4=,EQCjLVLO2Aoj_k_pC6lFk-9obeA_n72qBp5kKCapUjS5grhs,0,0.873841665,93.25843514,90.38484245
EQCwleMbQegW-Kb3YHUWp17nqYY2QwMOLG5Ffn5jSreZeCMc,19,6,4,9,4,3,57,210,3/25/24,9MGc01W4swQ3iaWyzlTJ5qlm2YPqTVUYxAiecv4VKFg=,EQBSVOYd0B02FgPHjz1hp1wN6ei4ydMeR6mcfHQB4s_Bwxmn,0,5/21/24,vwhyzJ5UkqWHrGcJRyrii3iFoeP2oQQMKvZGs+1w+1A=,EQDOuR-mWabIYFGg8WmYWtYw1z95l2rUm0BGE2GSb4gfvtSX,260734629,0.133925442,51.44800229,51.28837982
EQAgcVvkh88b5TkPundJfp245nc1tJyTumWuBsqavHIjhZZH,6,3,3,4,3,2,67,210,3/25/24,HXuCicJPWrywdDRPuuOEkIZbG/TW2kSKfAIXd1SvCm4=,EQD4hMocn3DiBshAEBeNpRfew2PlKmjxGLJccfM37ripDcPo,1607220500,5/31/24,to3Ize2PZlnfLADzGYL7DIOHofdi6/JuA+aISeLPTQ0=,EQAU1LuHnExsdeftaK6KpB2n0al8c1164f6UYbX0WmCBegTD,0,0.036539338,0.676946746,0.636831379
EQAjYtEB4AaGf1BcmNEMaGZ4dCaFtjsS7zRb_QEBzBHOBY1t,4,2,2,3,2,2,55,210,3/25/24,AYFRcTHlI4AHymZoU9kQvqbq3ZDXAWVuEThB2AdyX4s=,EQCn-Qh_euJF6RRdf7zSBpdb9Q89XJMBYi-t6WvFnqbNxSJN,0,5/19/24,EQHGUj+5YrdOt178Wl4uSyoWORXwEaSJr8zgZsCt2qA=,EQBu2DMvjEHSCm_8UrZ4m5G7t6H067gEQu8xNxBII2AXKpeG,0,0.023181794,0.353526011,0.328877538
EQApkYsP5INR7VXfJEh-gP7M4Wpfez7Gv_ZSzIohLl9YSC36,45,28,4,30,18,8,201,210,3/25/24,r7uNE2hqLTOTrck5yap6jBlddjE6/CU6ocmdPyx7Ab4=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/12/24,YNowXvlP226nMNbtRC+mE7pk9kCK2436W5MchU8N9Zw=,EQDp0stElZVI-0MfEaoJzQ7ICTgjDdQM8GC6nS3G3F1xotgY,0,0.18001955,83.69338396,83.28583927
EQBgnO5rEC0BIayFKe0hxt9DKZUvdAKp_JGQRVmtxGj3p8Z1,14,5,3,7,2,2,53,210,3/25/24,6f/xg/3MUFdBHuytgCyRHhFtS2G04H1rJ5OjXtgzmfk=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/17/24,X7xuVweBlxRV4lM8S/vhFE0mHSqrDbOsE3FGPUz7ug4=,EQAKfavR9BwKvAWTtKL-_w1INFXI2xzuJchszqkt-bZdaqNJ,0,0.092248899,1.727956516,1.621742704
EQBrGiCD7mUrWGJr-S2u-ZcJ-__93hIDIj8_uG4qOazjworr,7,4,3,7,3,2,56,210,3/25/24,tonwykR8trS/uXaJGRug9xAjwKhu20LrWw7EcVq5slo=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/20/24,AEsp27SjcMydiw886kVNkiW5h9WOtUn7/LEn4SmYcwA=,EQCBD5J57LoBYnHKog-GucLxepAfSGF_s2Nb6u16rjC1idGI,0,0.041218337,1.046427728,0.966
EQD2scJEEDnNGCbXMhKKODwvZezJme4JsCYEzqrag_5tkKTh,56,54,2,3,20,6,155,210,3/25/24,trBLK+Xd4XuBchKYsnUfoVAcnXcq5YVGL+1wJMnICRU=,EQDlePcrswTujvEpSjPZrcw0VK8AfOhMhLjxHaRUKNhOa49p,0,8/27/24,AuofKl9ynGdgvkiswtA7R+wHbrPuK4s24SSZl2Atjdk=,EQAMl6BVegC0IOZPLhLzWBHCnK4iO4G5eNu4qn_NKQnoISvm,1628779796,0.226125651,29.29175716,24.432
EQCk6sg8xTT9B2xFNcOP-0C4OJYQf2Bxy3m_mFTJqFm0j8hD,8,4,3,5,4,4,186,210,3/25/24,KCpu06O1uAMKY0LaklaSc7RhooAMEqa9mVUs6hmFA7o=,EQBAjaOyi2wGWlk-EDkSabqqnF-MrrwMadnwqrurKpkla9nE,0,9/27/24,0NBIWu/1B6Ruh6s0p+syNUDHOyfepVfRXy0zDGY8S/Q=,EQC0lqloBasEnTOjjM78akrMiCKWSeKo6NkWUPhDXS5dzk0z,260734629,0.048048368,13.94903458,13.754
EQDQ4hXyeVRNQeOzBbpbLHIHL11LFcUauOsT_228QEWVtJrS,6,2,3,4,2,2,76,210,3/25/24,WsURtCaTmqyHJo2pQ1xDiTiYsO6U7JUp9gVBHyZXo1M=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/9/24,62uZA1VUrFdd2qlu/Zx6Ca/tnzDPlq1x5jTGkDZWb44=,EQBCVDaBQO3GA5tcNoiJqC0lKvUxS0YMPAGALI-vIczt1Jkp,0,0.037461307,1.568686224,1.524541444
EQCF1NyPEv7CRB5iKtETeeP8Xn8qh2GZmFFWcQ_GxMd0dWZh,450,82,7,173,22,8,198,210,3/25/24,l9iR/gqrulQQP5bzxxV7GJipJlG+RvmPqcViz02o4NQ=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/9/24,pcFfT4ZPSdzvS0wIrwnA07yuUjn+5Hf1xuqPfSBp8bc=,EQDNmkqASNFQ31QhSPhsmwN7UItAAno6Zdv6kv0QOnyvOEBT,0,1.744408001,265.5755723,263.6035124
EQCR3mnXqutLoa8Qur4YB-nhJ0Rq328zWPK0uvbp7KMm219i,113,5,6,98,3,3,52,210,3/25/24,xL3dqaWFDoBjF6KI8Ccagmm0DkNninqZMICpDKdxXA0=,EQCLpxAV9ni_46WOYWlDnXFyUNMmd7uT03zbVWIrxnlrunqb,0,5/16/24,VBPHtLeGVjTx0uEtM+hObu2dFRQdt+wZftx68o2IZEU=,EQBqSsLzmMS_jwB6WYusxJSozfZONikQIcbb_timNN1QObIf,260734629,0.699688417,878.8772221,871.283599
EQCArUHgMLELRI2kzYQ8bN_6nWtEnFmZUwZGXR4sqpDKYW0w,3,2,2,2,2,2,71,210,3/25/24,n3no3FmJV5YPfiUYgWVSGZY7MVbQgvMXqs545vXz0EA=,EQBAjaOyi2wGWlk-EDkSabqqnF-MrrwMadnwqrurKpkla9nE,0,6/4/24,MXTUYWZBwP89C6pOfYazgiGrykr2k0QJ33KSIErdbmg=,EQDR0Lnhd3BSkCk8OxqtE2YlYDM4gnhwonhUS1BwYSQLwIsL,260734629,0.022379168,2.474083187,2.3
EQCNe8wXy4ied-2ndekTlcMZmhuJbxjw3GtpC1WMBl4alo96,10,7,3,6,5,4,154,210,3/25/24,j3FVCInfCVd09vXTlVFZTv99zQchlLbPiU8ESHT+mP0=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,8/26/24,yYipKGHh/Pf0IBGTjWnsExUYFiuHOeeGTPa6rmzH7i0=,EQACm7AQwOhMld3Bh-RYpL10y6eZ5mHgz7LGEZBXVtBw52ib,0,0.074720577,11.5489972,11.45779583
EQAoE8Fhj7CFIVMCkEGfM0mqTWCDrAq_lDcHzDgKh8zaHun5,5,2,3,4,2,2,54,210,3/25/24,moI1Z06JO9HGnDrHh5FZmoNMRIYPevR+i/QbgOG1+eA=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/18/24,KABLaEtm6x8rovlonHyo0n2MajZwLf0ZZkEf8KRDeWw=,EQDC22wxEk2ezqD7e4RDboUUUoaWQ2UXU-toWxX0xBMI86mI,0,0.030654044,0.543679205,0.510172338
EQBfV6xbLGn7M9Y2M9S7HinRrY5IliGe7e0y4dByovP1nxWV,52,19,4,29,11,7,183,210,3/25/24,6wY/0/sMNVV2HELShbokka7asKx2wObo/vsI5nv1TVM=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/24/24,U3jwy4CpB4zke4FuZ8OJONOpDTO37WvUvo6uavoeXTw=,EQBX63RAdgShn34EAFMV73Cut7Z15lUZd1hnVva68SEl7sxi,0,0.297388988,222.6919267,224.8060129
EQAUwseK85O5TX9snyWJTwIdQKxAi9P5qGLoL7rFybqHpvoa,2,1,1,1,1,1,0,210,3/25/24,tRYQbFTRLlbWnTezUL6/qS0Kq4b0PJ0hw6/WoxR7ffE=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,3/25/24,tRYQbFTRLlbWnTezUL6/qS0Kq4b0PJ0hw6/WoxR7ffE=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,0.020419623,0.500000001,0.06
